_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptItemList,rewardsReceiptStatus,totalSpent,userId
601830d30a7214ad500002e1,5,All-receipts receipt bonus,2021-02-01 11:48:19.000,2021-02-01 11:48:19.000,2021-02-01 11:48:19.000,2021-02-01 11:48:24.000,2021-02-01 11:48:19,5.0,2021-01-31 19:00:00,4,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '29.00', 'itemPrice': '29.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 4, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 4}",FINISHED,29.00,601830ce9a1b091205b618e8
6018369f0a7214ad500002f1,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 12:13:03.000,2021-02-01 12:13:03.000,,2021-02-01 12:13:04.000,,150.0,2021-01-31 12:13:03,1,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FLAGGED,1.00,601836829a1b091205b6194d
601830a70a7214ad500002d3,,,2021-02-01 11:47:35.000,2021-02-01 11:47:35.000,,2021-02-01 11:47:35.000,,,2017-10-29 20:00:00,3,"{'deleted': True, 'description': 'DELETED ITEM', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",REJECTED,3.00,60183090c8b50e11d84549c0
6018682c0a720f05f4000011,,,2021-02-01 15:44:28.843,2021-02-01 15:44:28.843,,2021-02-01 15:44:28.843,,,,,,SUBMITTED,,60186237c8b50e11d8454d5f
60182f610a720f05f800033e,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 11:42:09.000,2021-02-01 11:42:09.000,2021-02-01 11:42:10.000,2021-02-01 11:42:14.000,2021-02-01 11:42:10,35.0,2021-01-31 11:42:09,1,"{'barcode': '079400066619', 'competitiveProduct': True, 'description': 'SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612', 'finalPrice': '1', 'itemPrice': '1', 'needsFetchReview': False, 'originalMetaBriteBarcode': '080878042197', 'partnerItemId': '1', 'pointsEarned': '10.0', 'pointsPayerId': '5332f5f6e4b03c9a25efd0b4', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'SUAVE HAIR CARE', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4', 'targetPrice': '800', 'userFlaggedBarcode': '079400066619'}",FINISHED,1.00,60182f1dc8b50e11d84548c4
601890b80a7214ad28000020,5,All-receipts receipt bonus,2021-02-01 18:37:28.000,2021-02-01 18:37:28.000,2021-02-01 18:37:28.000,2021-02-01 18:37:33.000,2021-02-01 18:37:28,5.0,2021-01-31 19:00:00,4,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '25.00', 'itemPrice': '25.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 4, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '25.00', 'userFlaggedQuantity': 4}",FINISHED,25.00,601890b2c8b50e11d8454e82
601485370a720f05f8000175,,,2021-01-29 16:59:19.000,2021-01-29 16:59:19.000,2021-01-29 16:59:20.000,2021-02-01 12:47:09.000,2021-01-29 16:59:20,210.0,2021-01-28 19:00:00,1,"{'barcode': '036000320893', 'description': 'HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT', 'discountedItemPrice': '21.00', 'finalPrice': '21.00', 'itemNumber': '4023', 'itemPrice': '21.00', 'originalReceiptItemText': 'HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT', 'partnerItemId': '0', 'pointsEarned': '210.0', 'pointsPayerId': '550b2565e4b001d5e9e4146f', 'quantityPurchased': 1, 'rewardsGroup': 'HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER', 'rewardsProductPartnerId': '550b2565e4b001d5e9e4146f'}",FINISHED,21.00,60147d2ac8b50e11d8453f53
6017ab130a720f05f80002e0,,,2021-02-01 02:17:39.660,2021-02-01 02:17:39.660,,2021-02-01 02:17:39.660,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601890d50a720f05f4000057,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 18:37:57.000,2021-02-01 18:37:57.000,2021-02-01 18:37:58.000,2021-02-01 18:37:58.000,2021-02-01 18:37:58,25.0,2021-01-24 19:00:00,1,"{'barcode': '016000128620', 'brandCode': 'BRAND', 'description': 'Cookie Crisp Rte Cereal - Family Size', 'finalPrice': '10.00', 'itemPrice': '10.00', 'partnerItemId': '0', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5f3e4b03c9a25efd0ae', 'quantityPurchased': 1, 'rewardsGroup': 'COOKIE CRISP CEREAL FAMILY SIZE', 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae'}",FINISHED,10.00,601890689a1b091205b61c87
6014853a0a7214ad50000106,,,2021-01-29 16:59:22.000,2021-01-29 16:59:22.000,2021-01-29 16:59:23.000,2021-02-01 12:47:14.000,2021-01-29 16:59:23,209.5,2021-01-28 19:00:00,1,"{'barcode': '036000320893', 'description': 'HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT', 'discountedItemPrice': '20.95', 'finalPrice': '20.95', 'itemNumber': '4023', 'itemPrice': '20.95', 'originalReceiptItemText': 'HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT', 'partnerItemId': '0', 'pointsEarned': '209.5', 'pointsPayerId': '550b2565e4b001d5e9e4146f', 'quantityPurchased': 1, 'rewardsGroup': 'HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER', 'rewardsProductPartnerId': '550b2565e4b001d5e9e4146f'}",FINISHED,20.95,60147d2ac8b50e11d8453f53
6017ff730a720f05f8000301,,,2021-02-01 08:17:39.145,2021-02-01 08:17:39.145,,2021-02-01 08:17:39.145,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c850a7214ad28000034,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 19:27:49.000,2021-02-01 19:27:49.000,,2021-02-01 19:27:50.000,2021-02-01 19:27:49,750.0,2021-01-31 19:27:49,1,"{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628'}",FLAGGED,1.00,60189c859a1b091205b61de1
60189ffe0a720f05f4000066,,,2021-02-01 19:42:38.661,2021-02-01 19:42:38.661,,2021-02-01 19:42:38.661,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6018b92a0a7214ad2800005e,,,2021-02-01 21:30:02.531,2021-02-01 21:30:02.531,,2021-02-01 21:30:02.531,,,,,,SUBMITTED,,60186237c8b50e11d8454d5f
60189c980a7214ad28000040,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 19:28:08.000,2021-02-01 19:28:08.000,2021-02-01 19:28:08.000,2021-02-01 19:28:13.000,2021-02-01 19:28:08,100.0,2021-02-01 19:00:00,4,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '26.00', 'itemPrice': '26.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 4, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '26.00', 'userFlaggedQuantity': 4}",FINISHED,26.00,60189c94c8b50e11d8454f6b
6018a95f0a7214ad28000056,,,2021-02-01 20:22:39.277,2021-02-01 20:22:39.277,,2021-02-01 20:22:39.277,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6018b93c0a7214ad28000061,,,2021-02-01 21:30:20.416,2021-02-01 21:30:20.416,,2021-02-01 21:30:20.416,,,,,,SUBMITTED,,60186237c8b50e11d8454d5f
60189c9c0a7214ad28000045,5,All-receipts receipt bonus,2021-02-01 19:28:12.000,2021-02-01 19:28:12.000,2021-02-01 19:28:13.000,2021-02-01 19:28:17.000,2021-02-01 19:28:13,5.0,2021-02-01 19:00:00,5,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '27.00', 'itemPrice': '27.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 5, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '27.00', 'userFlaggedQuantity': 5}",FINISHED,27.00,60189c94c8b50e11d8454f6b
60189cc00a720f05f4000063,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 19:28:48.000,2021-02-01 19:28:48.000,2021-02-01 19:43:49.000,2021-02-01 19:43:49.000,2021-02-01 19:28:49,25.0,2021-01-31 19:00:00,5,"{'barcode': '013562300631', 'description': ""Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz"", 'discountedItemPrice': '50.00', 'finalPrice': '50.00', 'itemNumber': '013562300631', 'itemPrice': '50.00', 'needsFetchReview': True, 'needsFetchReviewReason': 'POINTS_GREATER_THAN_THRESHOLD', 'originalMetaBriteQuantityPurchased': 1, 'partnerItemId': '1', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5f3e4b03c9a25efd0ae', 'quantityPurchased': 5, 'rewardsGroup': ""ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE"", 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae'}",FINISHED,50.00,60189c74c8b50e11d8454eff
6018b89c0a7214ad2800005d,,,2021-02-01 21:27:40.052,2021-02-01 21:27:40.052,,2021-02-01 21:27:40.052,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c7b0a7214ad2800002e,,,2021-02-01 19:27:39.288,2021-02-01 19:27:39.288,,2021-02-01 19:27:39.288,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c990a7214ad28000041,5,All-receipts receipt bonus,2021-02-01 19:28:09.000,2021-02-01 19:28:09.000,2021-02-01 19:28:09.000,2021-02-01 19:28:14.000,2021-02-01 19:28:09,5.0,2021-02-01 19:00:00,4,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '21.00', 'itemPrice': '21.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 4, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '21.00', 'userFlaggedQuantity': 4}",FINISHED,21.00,60189c94c8b50e11d8454f6b
6018a7070a7214ad28000055,,,2021-02-01 20:12:38.998,2021-02-01 20:12:38.998,,2021-02-01 20:12:38.998,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c920a7214ad2800003a,,,2021-02-01 19:28:02.000,2021-02-01 19:28:02.000,,2021-02-01 19:28:03.000,,,,0,"{'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '1', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '4011', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'userFlaggedPrice': '21.00', 'userFlaggedQuantity': 1}",FLAGGED,0.00,60189c92c8b50e11d8454f5d
5fb1bd510a7214ad890000e3,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-15 18:44:17.000,2020-11-15 18:44:17.000,,2021-02-01 19:28:24.000,2020-11-15 18:44:17,750.0,2020-11-14 18:44:17,11,"{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'KRAFT NATURAL CHEESE - SHREDDED', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",REJECTED,1.00,5fb1bd519c09d811e5211cef
60189ca00a7214ad28000048,5,All-receipts receipt bonus,2021-02-01 19:28:16.000,2021-02-01 19:28:16.000,2021-02-01 19:28:17.000,2021-02-01 19:28:17.000,2021-02-01 19:28:17,5.0,2021-01-31 19:28:16,1,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,1.00,54943462e4b07e684157a532
6018abb90a720f05f400006d,,,2021-02-01 20:32:41.505,2021-02-01 20:32:41.505,,2021-02-01 20:32:41.505,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c750a720f05f400005d,5,All-receipts receipt bonus,2021-02-01 19:27:33.000,2021-02-01 19:27:33.000,2021-02-01 19:27:38.000,2021-02-01 19:27:42.000,2021-02-01 19:27:35,5.0,2021-01-31 19:27:33,2,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'needsFetchReview': False, 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,11.00,54943462e4b07e684157a532
6018b1920a720f05f400006e,,,2021-02-01 20:57:38.883,2021-02-01 20:57:38.883,,2021-02-01 20:57:38.883,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c900a7214ad28000038,5,All-receipts receipt bonus,2021-02-01 19:28:00.000,2021-02-01 19:28:00.000,,2021-02-01 19:28:05.000,,5,2021-02-01 19:00:00,1,"{'barcode': '4011', 'finalPrice': '27.00', 'itemPrice': '27.00', 'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 5, 'userFlaggedBarcode': '4011', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'userFlaggedPrice': '27.00', 'userFlaggedQuantity': 5}",REJECTED,10.00,60189c90c8b50e11d8454f49
60189cc10a7214ad28000050,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-01 19:28:49.000,2021-02-01 19:28:49.000,2021-02-01 19:28:50.000,2021-02-01 19:28:50.000,2021-02-01 19:28:50,25.0,2021-01-25 19:00:00,1,"{'barcode': '070470149394', 'brandCode': 'BRAND', 'description': 'Yoplait Fiber One Non-Fat Yogurt - Peach & Vanilla, 6 Pack', 'finalPrice': '10.00', 'itemPrice': '10.00', 'partnerItemId': '0', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5f3e4b03c9a25efd0ae', 'quantityPurchased': 1, 'rewardsGroup': 'YOPLAIT FIBER ONE YOGURT', 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae'}",FINISHED,10.00,60189c74c8b50e11d8454eff
6018ace50a7214ad28000057,,,2021-02-01 20:37:41.168,2021-02-01 20:37:41.168,,2021-02-01 20:37:41.168,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189c7d0a7214ad28000030,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-01 19:27:41.000,2021-02-01 19:27:41.000,,2021-02-01 19:27:42.000,2021-02-01 19:27:42,500.0,2021-01-31 19:27:41,1,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FLAGGED,1.00,60189c74c8b50e11d8454eff
60189cae0a7214ad2800004f,5,All-receipts receipt bonus,2021-02-01 19:28:30.000,2021-02-01 19:28:30.000,2021-02-01 19:28:31.000,2021-02-01 19:28:31.000,2021-02-01 19:28:31,5.0,2021-02-01 19:28:30,1,"{'brandCode': 'MISSION', 'competitorRewardsGroup': 'TACO BELL TACO SHELLS', 'description': 'MSSN TORTLLA', 'discountedItemPrice': '2.23', 'finalPrice': '2.23', 'itemPrice': '2.23', 'originalReceiptItemText': 'MSSN TORTLLA', 'partnerItemId': '1009', 'quantityPurchased': 1}",FINISHED,2.23,60189c74c8b50e11d8454eff
60189cb40a720f05f4000060,,,2021-02-01 19:28:36.000,2021-02-01 19:28:36.000,,2021-02-01 19:28:37.000,,,2017-10-29 20:00:00,3,"{'deleted': True, 'description': 'DELETED ITEM', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",REJECTED,3.00,60189c74c8b50e11d8454eff
6018a12c0a720f05f4000067,,,2021-02-01 19:47:39.905,2021-02-01 19:47:39.905,,2021-02-01 19:47:39.905,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6018bd4b0a720f05f4000074,,,2021-02-01 21:47:39.291,2021-02-01 21:47:39.291,,2021-02-01 21:47:39.291,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6018af3b0a7214ad28000059,,,2021-02-01 20:47:39.573,2021-02-01 20:47:39.573,,2021-02-01 20:47:39.573,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60189cb60a720f05f4000061,,,2021-02-01 19:28:38.830,2021-02-01 19:28:38.830,,2021-02-01 19:28:38.830,,,,,,SUBMITTED,,60189c74c8b50e11d8454eff
60189cbe0a720f05f4000062,5,All-receipts receipt bonus,2021-02-01 19:28:46.000,2021-02-01 19:28:46.000,2021-02-01 19:28:48.000,2021-02-01 19:28:52.000,2021-02-01 19:28:47,5.0,2021-01-31 19:28:46,2,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,11.00,60189c74c8b50e11d8454eff
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-16 15:00:24.000,2020-11-16 15:00:24.000,,2021-02-01 19:28:24.000,2020-11-16 15:00:24,750.0,2020-11-15 15:00:24,11,"{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'KRAFT NATURAL CHEESE - SHREDDED', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",REJECTED,1.00,5fb2da582357ec11d4ecc403
601af3530a720f05f4000212,,,2021-02-03 14:02:43.841,2021-02-03 14:02:43.841,,2021-02-03 14:02:43.841,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601aba020a7214ad280001d1,,,2021-02-03 09:58:10.767,2021-02-03 09:58:10.767,,2021-02-03 09:58:10.767,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a6c8d0a720f05f40001c4,,,2021-02-03 04:27:41.754,2021-02-03 04:27:41.754,,2021-02-03 04:27:41.754,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a59ce0a7214ad2800019b,,,2021-02-03 03:07:42.825,2021-02-03 03:07:42.825,,2021-02-03 03:07:42.825,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a23e60a7214ad28000187,,,2021-02-02 23:17:42.294,2021-02-02 23:17:42.294,,2021-02-02 23:17:42.294,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601aaf5b0a720f05f40001dd,,,2021-02-03 09:12:43.351,2021-02-03 09:12:43.351,,2021-02-03 09:12:43.351,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601b0bf00a720f05f400021b,,,2021-02-03 15:47:44.167,2021-02-03 15:47:44.167,,2021-02-03 15:47:44.167,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a2e730a720f05f40001a9,,,2021-02-03 00:02:43.255,2021-02-03 00:02:43.255,,2021-02-03 00:02:43.255,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a93390a720f05f40001d5,,,2021-02-03 07:12:41.375,2021-02-03 07:12:41.375,,2021-02-03 07:12:41.375,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601b2c090a7214ad2800021a,,,2021-02-03 12:04:40.500,2021-02-03 12:04:40.500,,2021-02-03 12:04:40.500,,,,,,SUBMITTED,,542ace60e4b0b3d724922499
601adab60a720f05f4000207,,,2021-02-03 12:17:42.778,2021-02-03 12:17:42.778,,2021-02-03 12:17:42.778,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a48390a720f05f40001b6,,,2021-02-03 01:52:41.791,2021-02-03 01:52:41.791,,2021-02-03 01:52:41.791,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a74c20a720f05f40001c8,,,2021-02-03 05:02:42.354,2021-02-03 05:02:42.354,,2021-02-03 05:02:42.354,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601aaf580a7214ad280001ca,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-02-03 09:12:40.000,2021-02-03 09:12:40.000,2021-02-03 09:12:40.000,2021-02-03 09:12:40.000,2021-02-03 09:12:40,500.0,2021-01-31 01:00:00,5,"{'barcode': '043000080443', 'competitiveProduct': True, 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SWISS MISS CAFÉ', 'rewardsProductPartnerId': '5e825d64f221c312e698a62a'}",FINISHED,25.00,601aaebde409201029849b3c
601aaf7a0a720f05f40001e8,25,COMPLETE_NONPARTNER_RECEIPT,2021-02-03 09:13:14.000,2021-02-03 09:13:14.000,2021-02-03 09:13:15.000,2021-02-03 09:13:15.000,2021-02-03 09:13:15,25.0,2021-02-03 09:13:14,1,"{'barcode': '013000009263', 'competitiveProduct': True, 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'GULDENS MUSTARD', 'rewardsProductPartnerId': '5e825d64f221c312e698a62a'}",FINISHED,9.99,601aaebde409201029849b3c
601ab6630a720f05f40001eb,,,2021-02-03 09:42:43.895,2021-02-03 09:42:43.895,,2021-02-03 09:42:43.895,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ac1d80a720f05f40001fe,5,All-receipts receipt bonus,2021-02-03 10:31:36.000,2021-02-03 10:31:36.000,2021-02-03 10:31:37.000,2021-02-03 10:31:37.000,2021-02-03 10:31:37,5.0,2021-02-02 10:31:36,1,"{'barcode': '021000045006', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628'}",FINISHED,1.00,54943462e4b07e684157a532
601ab7900a720f05f40001ec,,,2021-02-03 09:47:44.160,2021-02-03 09:47:44.160,,2021-02-03 09:47:44.160,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a25110a7214ad28000188,,,2021-02-02 23:22:41.755,2021-02-02 23:22:41.755,,2021-02-02 23:22:41.755,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601b14240a720f05f400021e,,,2021-02-03 16:22:44.496,2021-02-03 16:22:44.496,,2021-02-03 16:22:44.496,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a2d450a7214ad2800018b,,,2021-02-02 23:57:41.832,2021-02-02 23:57:41.832,,2021-02-02 23:57:41.832,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ae6710a720f05f400020c,,,2021-02-03 13:07:44.976,2021-02-03 13:07:44.976,,2021-02-03 13:07:44.976,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601b32150a7214ad28000220,,,2021-02-03 18:30:29.823,2021-02-03 18:30:29.823,,2021-02-03 18:30:29.823,,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
601af2280a7214ad28000209,,,2021-02-03 13:57:44.384,2021-02-03 13:57:44.384,,2021-02-03 13:57:44.384,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601a5afc0a7214ad2800019c,,,2021-02-03 03:12:44.221,2021-02-03 03:12:44.221,,2021-02-03 03:12:44.221,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ad7310a720f05f4000206,,,2021-02-03 12:02:41.833,2021-02-03 12:02:41.833,,2021-02-03 12:02:41.833,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601aaf710a720f05f40001e6,27,COMPLETE_PARTNER_RECEIPT,2021-02-03 09:13:05.000,2021-02-03 09:13:05.000,2021-02-03 09:13:06.000,2021-02-03 09:13:06.000,2021-02-03 09:13:06,50.6,2021-02-02 09:13:05,4,"{'barcode': '029000019416', 'description': 'PLANTERS Nut-rition Blueberry Nut Protein Mix 9 OZ', 'finalPrice': '4.66', 'itemPrice': '4.66', 'partnerItemId': '1', 'pointsEarned': '23.6', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 4, 'rewardsGroup': 'PLANTERS NUT-RITION MIXED NUTS', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,4.66,601aaebde409201029849b3c
601af5aa0a720f05f4000214,,,2021-02-03 14:12:42.686,2021-02-03 14:12:42.686,,2021-02-03 14:12:42.686,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601b32160a7214ad28000221,,,2021-02-03 18:30:30.000,2021-02-03 18:30:30.000,,2021-02-03 18:30:31.000,,,2019-01-02 19:00:00,0,,REJECTED,0.00,5a43c08fe4b014fd6b6a0612
601af6d90a720f05f4000215,,,2021-02-03 14:17:45.248,2021-02-03 14:17:45.248,,2021-02-03 14:17:45.248,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601c540f0a720f05f40002be,,,2021-02-04 15:07:43.486,2021-02-04 15:07:43.486,,2021-02-04 15:07:43.486,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601c090e0a7214ad28000282,,,2021-02-04 09:47:41.959,2021-02-04 09:47:41.959,,2021-02-04 09:47:41.959,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601c5d700a7214ad280002bc,,,2021-02-04 15:47:44.585,2021-02-04 15:47:44.585,,2021-02-04 15:47:44.585,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601c702e0a7214ad280002e8,,,2021-02-04 17:07:42.592,2021-02-04 17:07:42.592,,2021-02-04 17:07:42.592,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601c40230a720f05f40002b5,,,2021-02-04 13:42:43.449,2021-02-04 13:42:43.449,,2021-02-04 13:42:43.449,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601c27870a720f05f400029e,,,2021-02-04 11:57:43.644,2021-02-04 11:57:43.644,,2021-02-04 11:57:43.644,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601bd57e0a7214ad2800026d,,,2021-02-04 06:07:42.183,2021-02-04 06:07:42.183,,2021-02-04 06:07:42.183,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
